0.01275
0.00021
0.00112
0.00043
0.00103
0.04917
0.02364
0.07701
0.05059
0.04223
0.01627
0.02388
0.115
0.10171
0.03546
0.10088
0.01522
0.00457
0.09338
0.00012
0.04105
0.04033
0.0273
0.01692
0.00211
0.01221
0.02862
4e-05
0.01333
0.00423
0.00889
0.00021
0.01603
0.02406
